doi,number,title,keywords,abstract,year
https://doi.org/10.1016/j.soisec.2024.100154,,Soil security: The cornerstone of national security in an era of global disruptions,"National security, Supply chain disruptions, Food security, Soil security, Connectivity, Codification","Food security is inherently linked to national security, as access to adequate and reliable food supplies is critical to social stability and economic prosperity. The current food production system and agricultural policies rely heavily on international supply chains, creating instead a dependence on external sources for food security, while internal sources have been declining for years due to territorial food specialization and monocrops. Since the COVID-19 pandemic and the conflict in Ukraine, global supply chains have experienced unprecedented disruptions due to a combination of factors. The lack of strategic planning to ensure food security continuity in the midst of the geopolitical landscape, supply chain disruption, and soil security overlooked, significantly increase the risk of food and agricultural input shortages, price volatility, and labor disruptions affecting both industrialized and developing countries. In addition, misunderstanding, undervaluation, and underestimation of securing soil among stakeholders, policymakers and legislation are significant factors that exacerbate the problem. As a result, threats to the supply chain compromise the pillars of food security in ways that affect countries unequally, potentially leading to social instability and threatening national and international security. By treating soil as the cornerstone of national security, countries can develop coherent soil policies and strategies. This approach could lead to the development of coordinated decisions and the implementation of a global agenda for sustainable agricultural practices, improve food security, and ensure long-term stability and resilience. This article aims to examine how securing soil emerges as a pivotal strategy for ensuring food security and fostering national and international security during times of disruption.",2024
https://doi.org/10.1016/j.cosust.2020.04.001,,"Technology, nature’s appropriation and capital accumulation in modern agriculture",,"Framed by efficiency and productivity narratives, technological innovations are conceived as the inexorable pathway to agricultural development, obscuring the associated appropriation of ecological surpluses and depletion of natural resources. In the past two decades, increasing food, energy and animal feed global demands, have hasted capitalization, pushing the exhaustion of ecosystems to new thresholds that compromise the ecological bases of capital accumulation. Likewise, the hegemonic technological-led path of development is confronted by political contestation and competing framings. Here we aim to understand how current technological innovations address the questioning of agriculture’s sustainability. We are interested both on the solutions that are put forward to expand capital accumulation and on the narratives that allow to recast and legitimate actors and processes in industrial agriculture.",2020
https://doi.org/10.1016/j.sciaf.2024.e02224,,ICT adoption in the textile and jewelry industries for sustainable fashion: A systematic review,"Textiles industry, Jewelry industry, ICT adoption, Product manufacturing, Sustainable fashion","Information and Communication Technology (ICT) adoption in manufacturing industries is gaining attention in academic discourse as a result of the undeniable improvement it has brought to industries in the past decades and the promising future it has for manufacturers that embrace it. The present study adds to the discourse from jewelry, textile, and fashion product manufacturing perspectives. With the PRISMA flowchart, data is gathered from the Scopus online database and analysed systematically to address research questions such as; what is the publication trend on ICT adoption in the jewelry and textile industries? How useful is ICT in the textiles and jewelry industries for sustainable fashion? How is the fashion industry sustained through textiles and jewelry making? The study reveals that technology adoption has helped the textiles and jewelry industries to meet market demand and sustain the fashion industry. Through digitalization, online marketing strategies have been adopted by firms to sustain the fashion industry. It is recommended that small-scale producers in the textile, jewelry and fashion industries should adopt technology to the fullest in their practices for a sustainable industry.",2024
https://doi.org/10.1016/j.cosust.2020.12.002,,Food system narratives to end hunger: extractive versus regenerative,,"Industrial agriculture has been promoted widely as essential for ending hunger, the second Sustainable Development Goal (SDG). Despite increases in global productivity and yields of many commodity crops, SDG2 has not yet been achieved and the negative environmental and social consequences of this system have become impossible to ignore. Narratives associated with regenerative agricultural systems such as agroecology and food sovereignty deserve more attention, given their significant potential social and environmental benefits. To combat the dangerous counter-narrative at all scales that productivism is ‘the solution’, it is important to frame industrial agriculture as unsustainable by design and distinguish more clearly between extractive and regenerative farming systems, in particular those capable of simultaneously sequestering more carbon, enhancing public health and promoting community well-being. Promoting this new narrative will require overcoming the lock-ins that have kept industrial agriculture alive in international policy forums focused on food security.",2021
https://doi.org/10.1016/j.jclepro.2022.134798,,"Are corporate biodiversity commitments consistent with delivering ‘nature-positive’ outcomes? A review of ‘nature-positive’ definitions, company progress and challenges","Biodiversity strategy, Corporate biodiversity, Business and biodiversity, Science-based targets, Nature disclosure, Corporate social responsibility, Net positive impact, ESG","There are growing calls for businesses to implement ‘nature-positive’ strategies. Convergence around a precise definition is now needed. We review definitions of ‘nature-positive’, highlight differences between ‘nature-positive’ and previous iterations of organizational biodiversity strategies (e.g. net positive impact) and propose four key elements for ‘nature-positive’ strategies: 1) demonstrating positive biodiversity outcomes across the entire value chain (“scope”); 2) buy-in throughout the entire organization (“mainstreaming”); 3) integrated consideration of different components of nature (e.g. both biodiversity and climate; “integration”); and 4) measurable outcomes against a fixed baseline aligned with overall societal goals (e.g. post-2020 Global Biodiversity Framework; “ambition”). We analyse trends in biodiversity commitments of the Global Fortune 100 companies and firms that have made recent ‘net impact’ commitments, evaluating alignment with these elements and where possible assessing their evolution since 2016. Uptake of biodiversity commitments has increased since 2016, but with limited progress towards adopting measurable, time-bound commitments (an increase from 5 to 10/100 Fortune 100 firms from 2016 to 2021). We review barriers to business implementation of strategies that can deliver socially equitable and ‘nature-positive’ outcomes. Major improvements are needed in data availability and transparency, regulation and sector-wide coordination that creates level playing fields and prevents impact leakage. Transformative action is required to create production and consumption systems that actively enhance nature.",2022
https://doi.org/10.1016/j.clscn.2024.100141,,"Operations Management, Sustainability & Industry 5.0: A critical analysis and future agenda","Sustainability, Industry 4.0, Industry 5.0, Sustainable development goals, Circular economy","This study aims to discuss how literature explores the relationship between Industry 4.0 and Industry 5.0, operations management, and sustainability. A systematic literature review was conducted to investigate this relationship, and 30 articles were identified. The data from these articles was discussed in a structured summary, which facilitated its analysis. It was identified that the Internet of Things (IoT) and Big Data are the most commonly cited technologies in the current literature. However, it was realised that most of the literature analysed in this study focuses mainly on Industry 4.0 instead of Industry 5.0. This represents a concern and also an empirical and theoretical opportunity for a deeper analysis of topics such as people, sustainability, and organizational resilience related to Operations Management & Supply Chain. These opportunities can provide insights and assist researchers in future operations management practices and further research.",2024
https://doi.org/10.1016/j.isci.2021.102891,8.0,Trustworthy human-AI partnerships,"Artificial intelligence, Human-computer interaction, Sociology","Summary
In this paper, we foreground some of the key research challenges that arise in the design of trustworthy human-AI partnerships. In particular, we focus on the challenges in designing human-AI partnerships that need to be addressed to help humans and organizations trust their machine counterparts individually or as a collective (e.g., as robot teams or groups of software agents). We also aim to identify the risks associated with human-AI partnerships and therefore determine the associated measures to mitigate these risks. By so doing, we will trigger new avenues of research that will address the key barriers to the adoption of AI-based systems more widely in our daily lives and in industry.",2021
https://doi.org/10.1016/j.iot.2024.101082,,Systematic literature review on mechanisms to measure the technological maturity of the Internet of Things in enterprises,"Internet of Things, Technological maturity, IoT adoption, IoT implementation, Collaboration engineering","The Internet of Things has emerged as a disruptive technological paradigm with exponential growth and potential benefits for enterprises. However, assessing its technological maturity in organizations is complex because of the need for standardized mechanisms, adequate tools, and rapid growth. This study aims to consolidate and analyze the existing knowledge in the field to support measuring technological maturity in the domain. A systematic literature review was conducted following the methodology proposed by Petersen to synthesize and analyze the state of the art in the area. The study retrieved 1,375 documents from seven bibliographic databases and applying inclusion and exclusion criteria, 58 primary studies were selected. The main results show a diversity of approaches, mechanisms, and dimensions to estimate the technological maturity of the Internet of Things in enterprises, but also a need for more empirical evidence, practical implementations, and a lack of standardization in the proposals, which limits their possibilities. The most important conclusion is that the domain matures but requires further multidisciplinary research to address the identified challenges and gaps.",2024
https://doi.org/10.1016/j.cosust.2020.08.016,,The blockchain technology conundrum: Quis custodiet ipsos custodes?,,"This paper considers how current voluntary policies, such as eco-labelling schemes could be affected by increased and immutable transparencies embedded in their business models as a result of blockchain transactions. The paper investigates the synergetic overlap between ecolabels and the uptake of blockchain technology (BCT). Furthermore, it points to current ecolabels’ inefficiencies and discusses both the technology’s potential for improvements of ecolabels’ effectiveness, ecolabels’ purpose on the market as well as BCT’s readiness for its wide-spread adoption. The paper also presents numerous blockchain use cases with relevance to the enhanced purpose of eco-labelling schemes.",2020
https://doi.org/10.1016/j.rser.2024.114388,,Factors influencing the adoption of zero-emission buses: A review-based framework,"Barriers, Electric buses, Decision-making, Enablers, Public transportation, Zero-emission buses","Zero-emission buses (ZEBs) currently face the challenge of switching from small-scale implementation to large-scale deployment. This stage is affected by multiple decision-making factors that either hinder or enable the ZEB adoption, also depending on local contexts and stakeholder perspectives. This study develops a holistic framework relating the transition towards ZEB fleets based on an extensive literature review. The review aims at fully capturing the supporting and limiting factors for the bus fleet decarbonisation and organising them in a comprehensive taxonomy and hierarchy. Subsequently, the impact of each of the identified factors was quantitatively analysed. The results show that technological, economic and managerial factors have hampered the large-scale deployment of ZEBs, while social, environmental, and institutional dimensions have stimulated their diffusion. However, more recent studies show that advances in the technological and managerial domains are reducing some drawbacks linked to ZEBs. Finally, the proposed framework is used to identify factors of growing significance that merit further research.",2024
https://doi.org/10.1016/j.heliyon.2024.e25784,4.0,Brownfield-related studies in the context of climate change: A comprehensive review and future prospects,"Climate change, Carbon dioxide emissions, Brownfield, Pollutant migration risk, Health risk, Sustainable development","The global climate change events are expected to augment the vulnerability of persistent organic pollutants within the global brownfield areas to a certain extent, consequently heightening the risk crises faced by these brownfields amidst the backdrop of global environmental changes. However, studies addressing brownfield risks from the perspective of climate change have received limited attention. Nonetheless, the detrimental consequences of brownfield risks are intrinsically linked to strategies for mitigating and adapting to sustainable urban development, emphasizing the critical importance of their far-reaching implications. This relevance extends to concerns about environmental quality, safety, health risks, and the efficacy of chosen regeneration strategies, including potential secondary pollution risks. This comprehensive review systematically surveys pertinent articles published between 1998 and 2023. A selective analysis was conducted on 133 articles chosen for their thematic relevance. The findings reveal that: (1) Under the backdrop of the climate change process, brownfield restoration is necessitated to provide scientific and precise guidance. The integration of brownfield considerations with the dynamics of climate change has progressively evolved into a unified framework, gradually shaping a research paradigm characterized by “comprehensive + multi-scale + quantitative” methodologies; (2) Research themes coalesce into five prominent clusters: “Aggregation of Brownfield Problem Analysis”, “Precision Enhancement of Brownfield Identification through Information Technology”, “Diversification of Brownfield Reutilization Assessment”, “Process-Oriented Approaches to Brownfield Restoration Strategies”, and “Expansion of Ecological Service Functions in Brownfield Contexts”; (3) Application methodologies encompass five key facets: “Temporal and Spatial Distribution Patterns of Pollutants”, “Mechanisms and Correlations of Pollution Effects”, “Evaluation of Pollution Risks”, “Assessment of Brownfield Restoration Strategies”, and “Integration of Brownfield Regeneration with Spatial Planning”. Future brownfield research from the climate change perspective is poised to reflect characteristics such as “High-Precision Prediction, Comprehensive Dimensionality, Full-Cycle Evaluation, Low-Risk Exposure, and Commitment to Sustainable Development”.",2024
https://doi.org/10.1016/S2542-5196(21)00050-4,4.0,Planetary healthy publics after COVID-19,,"Summary
COVID-19 is a sign of a global malaise. The pandemic is an outcome of what we term a planetary dysbiosis, for which underlining drivers include inequality and the exploitation and extraction of human and non-human labours. The implication is that the usual fixes to outbreaks of infectious diseases (ie, surveillance, pharmaceutical measures, and non-pharmaceutical measures) will be insufficient without a thorough reappraisal of and investment in planetary health. Given the heterogeneity and diversity of environments and populations, we envisage these actions as a matter for the generation of new kinds of public, requiring widespread and multiple forms of engagement to generate lasting solutions. We use and extend the concept of healthy publics to suggest a movement that can start to reclaim planetary health as a collective and ongoing issue.",2021
https://doi.org/10.1016/j.heliyon.2023.e19285,9.0,Towards the definition of a European Digital Building Logbook: A survey,"Digital Building Logbook, Digitalisation in construction, Property management, Management information systems, Buildings","Both the operational phase and embodied emissions that are introduced during the construction phase through the manufacture, sourcing, and installation of the building's materials and components are significant contributors to carbon emissions from the built environment. It is essential to change the current design and (re)construction processes in order to achieve the energy-saving targets for the EU building stock and move toward a society that is net carbon neutral. This change must be made from both a technical perspective as well as from a methodological perspective. To accomplish this, the EU has suggested several regulations and legislative steps to phase out inefficient structures. The most recent of these initiatives propose the idea of a Digital Building Logbook, which serves as a central repository for all pertinent building data, including information on energy efficiency. In this work, we present a survey of the elements that have been taken into consideration for the creation of the Digital Building Logbook to give an overview of what research has been done so far.",2023
https://doi.org/10.1016/j.acra.2019.06.025,1.0,School of Block–Review of Blockchain for the Radiologists,"Blockchain, Radiology, Bitcoin, Ethereum, Machine learning","Blockchain, the underlying technology for Bitcoin, is a distributed digital ledger technology that enables record verification by many independent parties rather than a centralized authority, therefore making it more difficult to tamper with the data. This emerging technology has the potential to enhance various authentication and verification processes in image sharing and data security. It has the potential to promote patient-centered healthcare by giving greater control to patients over their own data. Blockchain can also be utilized for administrative tasks, such as credentialing, claims adjudication, and billing management. It can also be utilized to enhance software supporting research and clinical trials. Blockchain complements artificial intelligence (AI) and these can work synergistically to create better solutions. Although many challenges exist for increased adoption of blockchain within radiology and healthcare in general, it can play a major role in our practice and consequently, it is important for medical imaging professionals to become familiar with the technology.",2020
https://doi.org/10.1016/j.habitatint.2021.102491,,The paradox of solid waste management: A regulatory discourse from Sub-Saharan Africa,"Solid waste management, Regulation, Discourse, Sub-saharan africa","Solid waste management remains a challenge globally attributed to several factors including inadequacies and ineffectiveness of policies. Presumably, good policies should translate to better solid waste management practices. However, other underlying factors and implementation challenges may determine the waste management status. Thus the debate in the literature on solid waste management policy and practice remains inconclusive. Based on literature review, this paper examines the discourse on solid waste management regulation and status in Sub-Saharan Africa. A paradox of policy outcomes is revealed at global and national level. Global policies have not been holistically contextualised and integrated in national policies. While national policies have not improved the solid waste management status of some countries, in others, it has, albeit unsustainably. Notably, inherent weaknesses such as insufficiency, homogeneity and ambiguity of policies affects implementation. This is exacerbated by poor enforcement strategies, lack of participatory mechanisms, inadequate sensitisation, influence of power and politics, as well as weak political commitment, among others. To ensure smart and clean cities, it is crucial for initiatives of solid waste management not only to be legally supported, but also contextualised and co-generated. For effective policy implementation, there is need for sensitisation of urban dwellers to enable comprehension of policies. Participatory strategies and governments’ commitment towards solid waste management should be paramount. Due to rapid changes in urban areas, periodic studies on content and context inferences such as solid waste collection practices and participation of actors in the informal settlements are required to dispel the practice of homogenising policies in order to enhance relevancy and suitability.",2022
https://doi.org/10.1016/j.jjimei.2022.100112,2.0,Blockchain technology for cybersecurity: A text mining literature analysis,"Blockchain technology, Cybersecurity, Vulnerability assessment, Text mining, Topic modeling, Literature analysis","Blockchain, the technology infrastructure behind the famous cryptocurrency bitcoin, can take away the notion of trust from centralized organizations to a decentralized platform that is mathematically verifiable and cryptographically secure. It is gaining more significant momentum exponentially and disrupts the way businesses function beyond the digital currency aspects. This work presents a text mining literature analysis of research articles published in major digital libraries on blockchain technology and cybersecurity. This literature analysis employs automated text mining approaches such as topic modeling and keyphrase extraction for unearthing the themes from a vast body of literature. This analysis highlights the multidisciplinary nature of blockchain technology within the cybersecurity domain. The findings also show the cyber threats and vulnerabilities that evolve with blockchain technology developments. This analysis also showcases the computer security research community’s vulnerabilities and provides future research dimensions that are crucial for designing secure blockchain applications and platforms.",2022
https://doi.org/10.1016/j.ancene.2024.100427,,Saltwater intrusion and sea level rise threatens U.S. rural coastal landscapes and communities,"Coastal, Vulnerable, Rural, Rapid Change, Saltwater Intrusion, Sea Level Rise","The United States (U.S.) coastal plain is subject to rising sea levels, land subsidence, more severe coastal storms, and more intense droughts. These changes lead to inputs of marine salts into freshwater-dependent coastal systems, creating saltwater intrusion. The penetration of salinity into the coastal interior is exacerbated by groundwater extraction and the high density of agricultural canals and ditches throughout much of the rural U.S. landscape. Together saltwater intrusion and sea level rise (SWISLR) create substantial changes to the social-ecological systems situated along the coastal plain. Many scholars and practitioners are engaged in studying and managing SWISLR impacts on social, economic, and ecological systems. However, most efforts are localized and disconnected, despite a widespread desire to understand this common threat. In addition to variable rates of sea level rise across the U.S. outer coastal plain, differences in geomorphic setting, water resources infrastructure and management, and climate extremes are resulting in different patterns of saltwater intrusion. Understanding both the absolute magnitude of this rapid environmental change, and the causes and consequences for its spatial and temporal variation presents an opportunity to build new mechanistic models to link directional climate change to temporally and spatially dynamic socio-environmental impacts. The diverse trajectories of change offer rich opportunities to test and refine modern theories of ecosystem state change in systems with exceptionally strong socioecological feedbacks.",2024
https://doi.org/10.1016/j.cosust.2023.101275,,"Agroecology as a transformative approach to tackle climatic, food, and ecosystemic crises","Adaptation, Mitigation, Agroecology, Resilience, Transition, Food system","Agroecology (AE) has been proposed as a transformative approach to climate change mitigation and adaptation that reduces climate risk while supporting long-term productivity and resilience of food systems by applying ecological and humanistic principles. Agroecology is a holistic systems approach to producing food, which incorporates social, economic, and political dimensions. Agroecological practices include landscape and farm diversification, intercropping, crop and pasture rotation, adding organic amendments, cover crops, and minimizing or avoiding synthetic inputs. Social dimensions of agroecology include co-creation of knowledge with farmers, participatory processes, nonwage labor relations, collective property and management of resources, and addressing social inequities. This paper reviews the recent evidence and potential for agroecology as a transformative approach, both as climate change adaptation and mitigation strategy as well as to meet key societal goals such as healthy ecosystems, food security, and nutrition.",2023
https://doi.org/10.1016/j.nbsj.2022.100030,,Are marine protected areas an adaptation measure against climate change impacts on coastal ecosystems? A UK case study,"Coasts, Marine ecosystems, Marine protected areas, Resilience, Law","Climate change is impacting marine seascapes against a backdrop of multiple anthropogenic stressors. These current impacts are projected to increase in the future with increasing warming, acidification, oxygen loss, and sea level rise. Marine Protected Areas (MPAs) have been established to protect features in the ocean, traditionally with a focus to reduce fishing pressures and infrastructure placements. These MPAs are static in nature and are rarely considering climate change; therefore, their potential adaptation effectiveness as local adaptation measures for conservation in response to climate change are not clear. Here we discuss the challenges to Marine Protected Areas as conservation tools and for adaptation to climate change threats. We use two case studies from the UK to ask how climate change resilience could be included in MPA management to future-proof these conservation measures. We conclude that the resilience of MPAs to climate change would be better supported when adaptive management measures and an ecosystem-based approaches are adopted. We emphasise the need to increase the recognition in the primary legislation of MPAs and the monitoring of sites to better understand climate change as it becomes more pronounced, and impacts emerge.",2022
https://doi.org/10.1016/j.pec.2023.107933,,Which diabetes specific patient reported outcomes should be measured in routine care? A systematic review to inform a core outcome set for adults with Type 1 and 2 diabetes mellitus: The European Health Outcomes Observatory (H2O) programme,"Diabetes mellitus, Type 1, Type 2, Patient reported outcome measures","Objectives
The objective was to identify candidate patient reported outcomes with potential to inform individual patient care and service development for inclusion in a digital outcome set to be collected in routine care, as part of an international project to enhance care outcomes for people with diabetes.
Methods
PubMed, COSMIN and COMET databases were searched. Published studies were included if they recommended patient reported outcomes that were clinically useful and/or important to people with diabetes. To aid selection decisions, recommended outcomes were considered in terms of the evidence endorsing them and their importance to people with diabetes.
Results
Twenty-seven studies recommending 53 diabetes specific outcomes, and patient reported outcome measures, were included. The outcomes reflected the experience of living with diabetes (e.g. psychological well-being, symptom experience, health beliefs and stigma) and behaviours (e.g. self-management). Diabetes distress and self-management behaviours were most endorsed by the evidence.
Conclusions
The review provides a comprehensive list of candidate outcomes endorsed by international evidence and informed by existing outcome sets, and suggestions for measures.
Practice implications
The review offers evidence to guide clinical application. Integrated measurement of these outcomes in care settings holds enormous potential to improve provision of care and outcomes in diabetes.",2023
https://doi.org/10.1016/j.heliyon.2023.e23736,1.0,Education as a soft power resource: A systematic review,"Higher education, Soft power, International education, Foreign policy, Educational diplomacy","The role of higher education in the foreign policy of states has been increasing significantly in order to generate soft power. Nevertheless, the literature on the educational aspect of soft power has yet to be systematically reviewed. Therefore, this systematic review is conducted to delineate and analyze the major studies in the field of international higher education which indicates education as a soft power resource for a country. To identify the multiple and contrary arguments on the topic, this study reviewed 48 peer-reviewed articles published from 2001 to 2022. The data collected from the reviewed papers are organized into five sub-sections outlined in the results sections. The contradictions in the literature are examined within the sub-sections in order to understand the various perspectives on education as a resource of soft power. Through analyzing the data mentioned in the results section, this study provides a framework of the essential conditions to harness education as a soft power resource. Furthermore, this review also suggests prospects for future research in this area.",2024
https://doi.org/10.1016/j.buildenv.2021.108403,,City Information Modelling as a support decision tool for planning and management of cities: A systematic literature review and bibliometric analysis,"City information modelling, Support decision tool, Urban management tool, Future urban planning","The growing demand of the population has caused serious problems for cities and has become one of the main challenges for city managers. This demand has occurred much faster than the tooling of public management. In this context, the urgent need for implementations that meet current requirements highlighting the advantages of City Information Modelling (CIM). The CIM helps in the search for information on future demands, providing a holistic view of the city. However, the absence of a full application and an established concept has been observed in the literature. Considering this, a systematic literature review and bibliometric analysis was conducted, resulting in 80 articles that composed the final analysis. We identified five recurring topics in the articles, the most important of the CIM, and discussed them in depth. We found a direction towards the CIM concept: the integration of Building Information Modelling (BIM), geographic information system (GIS), and a complete and up-to-date urban database, which enables analysis and simulation. The research concluded that a major effort will still be needed to establish the CIM, and its full implementation also depends on the dissemination of knowledge and demonstration of the tool's potential.",2022
https://doi.org/10.1016/j.eswa.2020.113385,,A survey of blockchain consensus algorithms performance evaluation criteria,"Blockchain, Consensus algorithms, Performance evaluation criteria, Security vulnerability, Trust and permission models","How to reach an agreement in a blockchain network is a complex and important task that is defined as a consensus problem and has wide applications in reality including distributed computing, load balancing, and transaction validation in blockchains. Over recent years, many studies have been done to cope with this problem. In this paper, a comparative and analytical review on the state-of-the-art blockchain consensus algorithms is presented to enlighten the strengths and constraints of each algorithm. Based on their inherent specifications, each algorithm has a different domain of applicability that yields to propose several performance criteria for the evaluation of these algorithms. To overview and provide a basis of comparison for further work in the field, a set of incommensurable and conflicting performance evaluation criteria is identified and weighted by the pairwise comparison method. These criteria are classified into four categories including algorithms’ throughput, the profitability of mining, degree of decentralization and consensus algorithms vulnerabilities and security issues. Based on the proposed framework, the pros and cons of consensus algorithms are systematically analyzed and compared in order to provide a deep understanding of the existing research challenges and clarify the future study directions.",2020
https://doi.org/10.1016/S2214-109X(24)00134-7,7.0,Global health for rare diseases through primary care,,"Summary
Rare diseases affect over 300 million people worldwide and are gaining recognition as a global health priority. Their inclusion in the UN Sustainable Development Goals, the UN Resolution on Addressing the Challenges of Persons Living with a Rare Disease, and the anticipated WHO Global Network for Rare Diseases and WHO Resolution on Rare Diseases, which is yet to be announced, emphasise their significance. People with rare diseases often face unmet health needs, including access to screening, diagnosis, therapy, and comprehensive health care. These challenges highlight the need for awareness and targeted interventions, including comprehensive education, especially in primary care. The majority of rare disease research, clinical services, and health systems are addressed with specialist care. WHO Member States have committed to focusing on primary health care in both universal health coverage and health-related Sustainable Development Goals. Recognising this opportunity, the International Rare Diseases Research Consortium (IRDiRC) assembled a global, multistakeholder task force to identify key barriers and opportunities for empowering primary health-care providers in addressing rare disease challenges.",2024
https://doi.org/10.1016/j.iswa.2024.200389,,Contributions of artificial intelligence and digitization in achieving clean and affordable energy,"Artificial intelligence, Clean electricity, Digitization, Renewable energy, Sustainable development goals","Concerned by the continuous decline in the quality of life, poverty, environmental degradation, and escalated war and conflicts, the United Nations in 2015 instituted the 17 Sustainable Development Goals (SDGs) and 169 targets. Access to clean, modern, and affordable energy, also known as SDG 7, is one of the goals. Universal access to clean, modern, and affordable electricity is one of the metrics for measuring a good life as it fundamentally affects education, healthcare, food security, job creation, and other socioeconomic indices. To achieve this goal and targets, there has been increased traction in research, development, actionable plans, policies, and other activities by governments, the scientific community, environmentalists, development experts, and other stakeholders in achieving the goal. This review presents the various avenues by which AI and digitization can provide impetus to achieving SDG 7. The global trends in attaining clean electricity, clean cooking fuel, renewable energy, energy efficiency, and international public financial flows between 2005 and 2021 are reviewed while the contribution of AI and digitization towards meeting SDG 7 are highlighted. The study concludes that the deployment of AI and digitization into the energy sector will catalyze the attainment of SDG 7 by 2030, provided ethical issues, regulatory concerns, manpower shortage, and other shortcomings are effectively handled. The study recommends adequate infrastructural upgrades, modernization of data collection, storage, and analysis capabilities, improved awareness and education, professional development, collaborative innovation, and promotion of legal and ethical issues as ways of advancing universal access to energy by 2030. Going forward, more collaborations between academic and research institutions and energy producers will help produce experts and professionals to propel innovative deployment of digital technologies in the energy sector.",2024
https://doi.org/10.1016/j.ocecoaman.2019.105055,,"Analysis of the interrelations between biogeographic systems and the dynamics of the Port-Waterfront Cities: Cartagena de Indias, Colombia","Urban geography, Connectivity, Landscape ecology, Sustainable city, Marine-coastal environments","This research shows that the correlations of the Port-Waterfront Cities and their development throughout history have led to conceptual evolution to strengthen and implement: sustainable cities. The main objective of this research was to perform a detailed analysis of the relationships between the Biogeographical Systems and the dynamics of the Port-Waterfront Cities, to make an integrated approach between human and natural relations in these urbanized coastal-marine regions. Analytical tools associated with the General Theory of Systems and critical thinking are employed. The reliable conceptual documentation is analyzed for achieving the preset objectives of the present research. Subsequently, a historical analysis of the Port-Waterfront Cities was carried out, and a conceptual map was prepared by integrating conceptual information and the proposed biogeographic systems such as the atmospheric, the hydrospheric, the geospheric, the biospheric and the anthropospheric. Furthermore, a Sankey Diagram was developed to understand interactions between the biogeographic systems and their dynamic flows entering the marine-coastal urban environment. In the present research, the city of “Cartagena de Indias” and its surroundings in Colombia have been considered. Finally, sustainability guidelines developed through a multi-criterion analysis were established as a contribution to urban planning management and territorial ordering tools in marine-coastal environments.",2020
https://doi.org/10.1016/j.rineng.2023.101724,,Long-term low carbon strategy of Morocco: A review of future scenarios and energy measures,"Long-term low carbon strategy, Nationally determined contribution, Energy review of Morocco, Power sector, Transportation sector, Building sector, Agricultural sector, Industrial sector, Decarbonization scenarios, Systematic review","This comprehensive review article illuminates Morocco's proactive response to climate change challenges over the past decades. Faced with drought episodes akin to other Mediterranean countries, Morocco contends with significant water stress, boasting limited water resources estimated at 20 billion cubic meters and an annual per capita consumption of 700 m3. The country experiences a temperature surge of 0.3–2.5 °C, coupled with decreased precipitation, heightening the impact of climate change on water resources. Morocco plans a 40 % reduction in emissions by 2030 (18.3 % unconditional, 27.2 % conditional on international aid) and an impressive 77 % decrease in emissions by 2050 compared to Business as Usual levels. The study offers a comprehensive, groundbreaking analysis, representing the first comprehensive review of Morocco's low-carbon strategy and energy initiatives. It meticulously examines 155 research papers through the Preferred Reporting Items for Systematic Reviews and Meta-Analyses (PRISMA) methodology, categorizing solutions into engineering and managerial domains. Covering power, transport, building, industry, and agriculture, the article provides a taxonomy of engineering solutions, including renewable energy, energy auditing, efficiency, sufficiency, and digitalization of management. Simultaneously, managerial solutions, ranging from education to subsidies and policy reforms, are detailed. These solutions contribute to Morocco's standing as a leader in climate action and clean energy transition. Despite these significant contributions, the article acknowledges potential limitations, including reliance on available literature and regional variations in solution applicability. Nonetheless, it serves as a foundational resource for understanding Morocco's endeavors in addressing climate change and promoting sustainable energy practices.",2024
https://doi.org/10.1016/j.uclim.2021.100858,,Urban climate and resiliency: A synthesis report of state of the art and future research directions,"Urban climate resiliency, Extreme urban weather, Climate adaptation, Modeling and observations of extreme urban weather, Knowledge transfer of urban climate data, Cyber-systems for urban climate and weather","The Urban Climate and Resiliency-Science Working Group (i.e., The WG) was convened in the summer of 2018 to explore the scientific grand challenges related to climate resiliency of cities. The WG leveraged the presentations at the 10th International Conference on Urban Climate (ICUC10) held in New York City (NYC) on 6–10 August 2018 as input forum. ICUC10 was a collaboration between the International Association of Urban Climate, American Meteorological Society, and World Meteorological Organization. It attracted more than 600 participants from more than 50 countries, resulting in close to 700 oral and poster presentations under the common theme of “Sustainable & Resilient Urban Environments”. ICUC10 covered topics related to urban climate and weather processes with far-reaching implications to weather forecasting, climate change adaptation, air quality, health, energy, urban planning, and governance. This article provides a synthesis of the analysis of the current state of the art and of the recommendations of the WG for future research along each of the four Grand Challenges in the context of urban climate and weather resiliency; Modeling, Observations, Cyber-Informatics, and Knowledge Transfer & Applications.",2021
